arrival_date,departure_date,location,transportation_modes,genre,hotel
08-05-2000,10-Aug-2000,"Bangkok - Thailand","walk | taxi | airplane | ferry | bus | boat | caravan | tram",fem,"Kassulke, Rath and Upton"
11-02-1979,10-Nov-1979,"Lagos - Nigeria","subway - caravan - motorcycle - tram - bus",M,"Ledner LLC"
03-03-1996,08-Mar-1996,"London ; United Kingdom","bicycle - horse - tram - motorcycle - ferry - train",M,"Hintz Group"
07-23-1997,02-Aug-1997,"Ankara - Turkey","horse - train - motorcycle - bus - airplane - car - taxi - subway",fem,Rogahn-Crist
05-07-1981,13-May-1981,"Lagos | Nigeria","caravan | airplane | boat | bicycle | ferry | walk",Male,"Hodkiewicz, Luettgen and Stoltenberg"
05-22-1997,28-May-1997,"Delhi - India","motorcycle | horse | car | ferry | bus | subway",Fem,"Cremin Inc"
07-23-1988,27-Jul-1988,"Yangon ; Myanmar","car - boat - bicycle - train - horse - ferry - tram - taxi",masc,Cruickshank-Franecki
11-03-1979,10-Nov-1979,"Delhi | India","boat ; airplane ; subway ; caravan ; bus ; tram ; train ; bicycle",F,Grant-Hand
01-18-2001,25-Jan-2001,"Dhaka - Bangladesh","bus | taxi | boat | airplane | walk | train | horse",F,"Medhurst, Streich and Schamberger"
07-02-2004,12-Jul-2004,"Casablanca | Morocco","walk ; airplane ; car ; bus ; taxi ; boat",Fem,"Ledner LLC"
02-01-2003,05-Feb-2003,"Mexico City | Mexico","boat - bus - subway - caravan - motorcycle - taxi",masc,"Altenwerth and Sons"
10-25-1970,01-Nov-1970,"Casablanca ; Morocco","ferry - taxi - tram - train - subway - horse - caravan - airplane",M,"Goldner LLC"
07-09-1971,15-Jul-1971,"Alexandria | Egypt","boat | car | train | horse | bus",fem,"Botsford Inc"
04-15-2006,21-Apr-2006,"Alexandria - Egypt","bus ; airplane ; tram ; horse ; train",M,"Cremin Inc"
12-16-1990,23-Dec-1990,"Chennai - India","ferry - subway - car - motorcycle - tram - bicycle - train",Female,"Bahringer LLC"
11-18-1970,26-Nov-1970,"Hanoi | Vietnam","taxi - horse - car - caravan - subway - motorcycle",Fem,"Schaden LLC"
08-07-1983,14-Aug-1983,"Abidjan ; Ivory Coast","tram - car - airplane - motorcycle - bus - boat",F,"Heaney Inc"
04-05-2007,11-Apr-2007,"Abidjan ; Ivory Coast","horse ; bicycle ; motorcycle ; boat ; airplane ; walk ; bus",Male,"Dare, Hoppe and Moore"
05-27-1986,06-Jun-1986,"Mexico City - Mexico","boat | tram | walk | caravan | train",fem,"Schaden LLC"
11-30-1989,10-Dec-1989,"London | United Kingdom","boat ; walk ; bicycle ; taxi ; motorcycle",Male,Quigley-Braun
11-10-1989,15-Nov-1989,"Addis Ababa - Ethiopia","motorcycle ; walk ; bicycle ; bus ; taxi ; subway ; ferry ; caravan",M,"Medhurst, Streich and Schamberger"
02-14-2017,18-Feb-2017,"Ankara ; Turkey","train - airplane - ferry - horse - boat - caravan - walk",Female,"Goldner LLC"
09-26-1978,03-Oct-1978,"Chennai ; India","motorcycle ; boat ; horse ; bicycle ; walk ; bus ; tram ; ferry",Female,Cruickshank-Franecki
10-23-1972,01-Nov-1972,"Addis Ababa ; Ethiopia","taxi | tram | car | walk | motorcycle | bicycle | subway",M,"Ledner LLC"
08-01-1978,07-Aug-1978,"Pune ; India","caravan - bus - train - airplane - taxi - motorcycle - walk",fem,Feest-Bode
01-27-2010,05-Feb-2010,"Mumbai - India","boat ; airplane ; subway ; tram ; motorcycle",Female,"Fritsch, Hegmann and Mueller"
01-19-2020,24-Jan-2020,"Bangkok ; Thailand","airplane ; taxi ; bus ; subway ; bicycle ; ferry ; walk",Female,Kerluke-Armstrong
03-15-1994,24-Mar-1994,"Lahore - Pakistan","bus ; walk ; caravan ; motorcycle ; subway",F,"Lubowitz, Prohaska and Reilly"
04-17-2004,21-Apr-2004,"Mumbai - India","car - taxi - bicycle - train - motorcycle - caravan",F,"Fritsch, Hegmann and Mueller"
04-08-2005,14-Apr-2005,"Alexandria ; Egypt","ferry ; train ; caravan ; tram ; bus ; car ; airplane",Male,"Nienow LLC"
07-12-1983,22-Jul-1983,"Durban | South Africa","horse | bicycle | caravan | walk | tram | train",F,"Bahringer LLC"
10-08-1977,15-Oct-1977,"Lagos ; Nigeria","subway - caravan - tram - airplane - motorcycle - car",masc,"Medhurst, Streich and Schamberger"
02-10-2016,15-Feb-2016,"Delhi | India","boat - bus - train - subway - tram - taxi",F,"Lubowitz, Prohaska and Reilly"
07-28-1977,07-Aug-1977,"Ankara ; Turkey","walk | ferry | car | motorcycle | horse | boat",Masc,"Hodkiewicz, Luettgen and Stoltenberg"
01-16-1971,22-Jan-1971,"Addis Ababa | Ethiopia","walk - train - taxi - tram",Masc,Blick-Bartell
10-19-1995,25-Oct-1995,"Pune - India","boat ; bicycle ; train ; caravan",Female,"Schaden LLC"
05-21-1990,26-May-1990,"Durban | South Africa","subway | motorcycle | ferry | taxi | tram | walk | horse",Female,"Nienow LLC"
08-19-1984,24-Aug-1984,"Lagos | Nigeria","bicycle | subway | boat | car | bus | motorcycle | ferry | airplane",Male,"Lubowitz, Prohaska and Reilly"
03-03-2013,12-Mar-2013,"Delhi | India","horse ; walk ; boat ; ferry ; train ; airplane",fem,Champlin-Kemmer
10-12-1979,21-Oct-1979,"Chennai - India","horse - ferry - bus - taxi",Masc,"Cremin Inc"
04-01-1999,05-Apr-1999,"London - United Kingdom","airplane - motorcycle - boat - ferry - horse - train",Masc,"Leannon, Cassin and Trantow"
11-19-2011,23-Nov-2011,"Abidjan | Ivory Coast","bicycle | ferry | bus | walk | train | taxi | motorcycle",masc,"Leannon, Cassin and Trantow"
10-25-1988,31-Oct-1988,"Mumbai - India","train | walk | taxi | bicycle | car | caravan | subway",F,"Medhurst, Streich and Schamberger"
08-07-1971,16-Aug-1971,"Chennai ; India","walk | bicycle | tram | boat",F,"Rempel and Sons"
05-15-2010,24-May-2010,"Ankara ; Turkey","tram ; horse ; caravan ; subway ; motorcycle ; ferry ; walk ; bus",Male,"Cremin Inc"
01-24-2016,02-Feb-2016,"Addis Ababa ; Ethiopia","airplane | tram | bus | bicycle | motorcycle | ferry | taxi",Female,Blick-Bartell
02-23-2020,03-Mar-2020,"Dhaka | Bangladesh","bicycle ; walk ; bus ; motorcycle ; ferry ; horse ; car ; subway",Fem,Kerluke-Armstrong
03-19-2015,29-Mar-2015,"Chennai - India","horse | boat | ferry | taxi | airplane | car | train | subway",Masc,Cruickshank-Franecki
09-09-2003,19-Sep-2003,"Durban | South Africa","car - taxi - ferry - caravan - boat - bus - bicycle",Female,"Fritsch, Hegmann and Mueller"
12-31-1982,05-Jan-1983,"Dhaka ; Bangladesh","tram | horse | bus | caravan | train",F,"Sporer Group"
08-27-2012,01-Sep-2012,"Abidjan | Ivory Coast","taxi - subway - airplane - bicycle - bus - ferry - boat",F,Wolff-Cartwright
01-01-1995,08-Jan-1995,"Durban - South Africa","bicycle - motorcycle - tram - train - taxi",M,"Medhurst, Streich and Schamberger"
02-24-2016,28-Feb-2016,"Hanoi - Vietnam","caravan - walk - bus - taxi - train - horse",Masc,Rogahn-Crist
03-13-1990,21-Mar-1990,"Rio de Janeiro | Brazil","boat - subway - horse - bicycle - car - airplane",fem,"Goldner LLC"
11-24-2017,29-Nov-2017,"Durban - South Africa","tram ; train ; bicycle ; airplane ; caravan",Male,"Heaney - Robel and Witting"
03-18-1998,22-Mar-1998,"Rio de Janeiro - Brazil","tram | bus | caravan | train | airplane | motorcycle | ferry",Female,"Nienow LLC"
08-31-2000,05-Sep-2000,"Dhaka ; Bangladesh","ferry | airplane | motorcycle | train | subway",F,"Bahringer LLC"
03-27-2011,03-Apr-2011,"Ankara ; Turkey","airplane - bicycle - ferry - car",F,Rogahn-Crist
08-25-1980,04-Sep-1980,"London ; United Kingdom","ferry ; walk ; taxi ; subway ; car ; motorcycle ; train",masc,"Nienow LLC"
05-21-1981,31-May-1981,"Chennai ; India","car ; airplane ; train ; motorcycle ; taxi ; boat",fem,Langosh-Franecki
08-14-1987,21-Aug-1987,"Alexandria | Egypt","walk | taxi | car | subway | airplane | tram | bus",Female,"Rempel and Sons"
07-11-2006,15-Jul-2006,"Beijing | China","airplane - car - ferry - horse - tram",Masc,"Kassulke, Rath and Upton"
11-15-2001,23-Nov-2001,"Yangon | Myanmar","tram ; walk ; boat ; horse ; taxi ; subway ; caravan ; car",F,"Heaney - Robel and Witting"
01-17-1984,24-Jan-1984,"Ankara - Turkey","walk ; car ; motorcycle ; train ; bus ; ferry ; tram ; bicycle",fem,Cruickshank-Franecki
05-13-2021,23-May-2021,"Mexico City ; Mexico","taxi - airplane - ferry - train",Female,Kerluke-Armstrong
12-03-2005,12-Dec-2005,"Yangon | Myanmar","taxi ; horse ; walk ; subway ; bicycle ; ferry ; motorcycle ; car",Fem,Langosh-Franecki
07-11-2004,17-Jul-2004,"Pune - India","ferry | taxi | caravan | subway | boat | car | motorcycle | airplane",Fem,Blick-Bartell
06-25-2013,02-Jul-2013,"Rio de Janeiro | Brazil","bicycle ; bus ; airplane ; taxi ; car ; subway ; horse ; ferry",M,White-Stroman
07-29-1991,07-Aug-1991,"Pune ; India","subway | walk | train | car | boat",Fem,"Feil LLC"
10-14-1990,20-Oct-1990,"Johannesburg - South Africa","bicycle - caravan - car - airplane - walk",F,"Hodkiewicz, Luettgen and Stoltenberg"
05-17-2014,24-May-2014,"Bangkok | Thailand","bicycle | taxi | horse | motorcycle | airplane | bus | ferry | caravan",Male,Blick-Bartell
02-19-1980,24-Feb-1980,"Lagos - Nigeria","car - bicycle - horse - ferry - train",M,Schmeler-Renner
03-04-1992,12-Mar-1992,"Mumbai | India","caravan ; subway ; car ; airplane ; motorcycle ; tram ; walk",Male,"Schinner, Sauer and Powlowski"
10-17-1974,25-Oct-1974,"Lahore - Pakistan","caravan ; motorcycle ; bicycle ; horse ; tram ; car ; boat ; ferry",masc,Kerluke-Armstrong
09-06-1978,14-Sep-1978,"Addis Ababa | Ethiopia","caravan - walk - bicycle - airplane - train - horse",Fem,Wolff-Cartwright
04-21-1996,26-Apr-1996,"Dhaka ; Bangladesh","subway | walk | bus | horse | ferry",Female,"Sporer Group"
12-28-2018,02-Jan-2019,"Addis Ababa ; Ethiopia","train | subway | bicycle | car | caravan | boat | horse | taxi",fem,"Heaney - Robel and Witting"
05-22-1996,28-May-1996,"Johannesburg - South Africa","walk ; boat ; airplane ; train ; tram ; bus ; ferry ; motorcycle",masc,Grant-Hand
08-11-1995,21-Aug-1995,"Pune | India","caravan ; ferry ; car ; bus ; horse ; airplane ; motorcycle",fem,"Kulas LLC"
10-30-2014,03-Nov-2014,"Ankara | Turkey","boat - train - bicycle - airplane",M,"Nienow LLC"
07-01-2003,11-Jul-2003,"Casablanca - Morocco","bicycle - taxi - airplane - motorcycle - boat - bus - train",masc,"Sporer Group"
11-26-1972,02-Dec-1972,"Hanoi | Vietnam","car | bus | train | bicycle",Masc,"Sporer Group"
11-18-1978,22-Nov-1978,"Rio de Janeiro - Brazil","walk ; motorcycle ; taxi ; subway ; tram ; boat",Fem,"Rempel and Sons"
05-04-1970,09-May-1970,"Durban | South Africa","subway ; bus ; tram ; taxi ; caravan ; horse ; walk ; motorcycle",masc,Kerluke-Armstrong
12-08-1971,14-Dec-1971,"Durban ; South Africa","tram | subway | motorcycle | walk | ferry | bicycle | boat | caravan",Male,"Kassulke, Rath and Upton"
01-15-1996,23-Jan-1996,"Rio de Janeiro | Brazil","boat | car | bicycle | walk | tram | caravan",Fem,"Heaney Inc"
06-17-1986,21-Jun-1986,"Chennai - India","caravan - boat - subway - airplane - ferry",M,"Kulas LLC"
07-20-1987,27-Jul-1987,"London - United Kingdom","tram | car | walk | caravan | subway | ferry | horse | taxi",Fem,Grant-Hand
04-27-2005,04-May-2005,"Pune - India","subway | taxi | boat | bicycle | bus | airplane | car",masc,Blick-Bartell
04-20-1972,25-Apr-1972,"Chennai - India","subway ; ferry ; car ; taxi",M,"Kassulke, Rath and Upton"
08-27-1970,04-Sep-1970,"Casablanca - Morocco","bus | walk | airplane | horse | car | train",masc,"Funk, Morar and Rodriguez"
07-10-2012,16-Jul-2012,"Lahore ; Pakistan","horse | motorcycle | caravan | ferry | bicycle",F,"Schaden LLC"
11-30-2003,06-Dec-2003,"Rio de Janeiro ; Brazil","train | boat | taxi | bicycle | tram | walk | bus",Fem,White-Stroman
02-01-1976,07-Feb-1976,"Bangkok ; Thailand","horse ; bicycle ; train ; boat ; car ; airplane ; taxi ; caravan",fem,"Lubowitz, Prohaska and Reilly"
12-01-1986,05-Dec-1986,"Pune | India","car - motorcycle - boat - bicycle",Female,"Goldner LLC"
04-30-1981,08-May-1981,"Hanoi | Vietnam","bus ; tram ; walk ; train ; airplane",Male,"Botsford Inc"
06-29-1987,03-Jul-1987,"Durban | South Africa","caravan - horse - car - ferry - subway - motorcycle - bus - bicycle",M,"Botsford Inc"
02-20-1996,01-Mar-1996,"Rio de Janeiro - Brazil","airplane | boat | car | horse | bicycle | taxi | ferry | bus",fem,Feest-Bode
08-25-1975,01-Sep-1975,"Alexandria ; Egypt","motorcycle | car | bicycle | boat | bus | horse | train | caravan",F,White-Stroman
11-06-2004,13-Nov-2004,"Durban ; South Africa","walk - tram - taxi - airplane",F,"Medhurst, Streich and Schamberger"
10-01-1997,09-Oct-1997,"Casablanca | Morocco","walk ; car ; airplane ; subway ; train ; motorcycle ; taxi",fem,Langosh-Franecki
05-23-2000,31-May-2000,"Bangkok ; Thailand","motorcycle | subway | taxi | boat",masc,"Hayes, Bins and Considine"
01-04-1987,13-Jan-1987,"Rio de Janeiro | Brazil","taxi | subway | airplane | caravan",Masc,"Sporer Group"
12-26-1996,03-Jan-1997,"Dhaka ; Bangladesh","train | ferry | airplane | taxi | walk | subway",Male,"Dare, Hoppe and Moore"
06-22-2017,26-Jun-2017,"Yangon - Myanmar","taxi ; airplane ; ferry ; car ; train ; motorcycle ; tram ; boat",Female,"Schaden LLC"
07-23-1979,01-Aug-1979,"Alexandria | Egypt","walk ; caravan ; taxi ; bicycle ; airplane ; bus ; boat ; train",fem,"Bahringer LLC"
01-06-1974,11-Jan-1974,"Beijing | China","airplane ; car ; bicycle ; train",F,"Hodkiewicz, Luettgen and Stoltenberg"
12-05-2003,12-Dec-2003,"Casablanca ; Morocco","subway ; bicycle ; motorcycle ; tram ; airplane ; boat ; caravan",masc,Quigley-Braun
12-30-1977,08-Jan-1978,"Beijing ; China","airplane | walk | subway | horse | bus | taxi",Masc,"Hodkiewicz, Luettgen and Stoltenberg"
09-10-2005,20-Sep-2005,"Chennai | India","ferry - bicycle - train - bus - subway",masc,"Koelpin, Hoppe and Corwin"
09-15-2006,25-Sep-2006,"Mexico City - Mexico","walk | train | bus | taxi | ferry | bicycle",masc,"Feil LLC"
09-04-1973,09-Sep-1973,"Beijing | China","tram ; walk ; caravan ; subway",Masc,"Kassulke, Rath and Upton"
03-29-1972,02-Apr-1972,"Pune - India","motorcycle - tram - car - train - horse - airplane",fem,"Goldner LLC"
06-22-1997,28-Jun-1997,"Pune ; India","motorcycle ; bicycle ; walk ; subway ; train ; boat",Female,"Hintz Group"
12-26-2000,30-Dec-2000,"Durban | South Africa","ferry ; boat ; horse ; train ; walk ; taxi ; bus ; caravan",Masc,"Schaden LLC"
10-20-2012,28-Oct-2012,"Mexico City - Mexico","boat ; train ; horse ; taxi ; bicycle",Female,"Lubowitz, Prohaska and Reilly"
05-12-1995,17-May-1995,"London ; United Kingdom","bus - taxi - airplane - car - walk - train - bicycle - tram",Female,"Dare, Hoppe and Moore"
08-28-1975,04-Sep-1975,"Mexico City | Mexico","horse | walk | car | airplane | tram | caravan | bus",M,"Medhurst, Streich and Schamberger"
01-16-2003,21-Jan-2003,"Durban | South Africa","tram | car | walk | horse | bus | bicycle",fem,"Kassulke, Rath and Upton"
12-14-2008,23-Dec-2008,"Durban - South Africa","subway - car - bicycle - bus",Fem,Champlin-Kemmer
10-13-1993,19-Oct-1993,"Hanoi - Vietnam","airplane ; car ; bus ; bicycle ; caravan ; ferry ; boat ; tram",M,"Heaney Inc"
09-17-2008,24-Sep-2008,"London ; United Kingdom","boat - train - caravan - bus - car - subway",Male,"Heaney - Robel and Witting"
08-06-2012,14-Aug-2012,"Delhi | India","bus | train | airplane | boat | walk | subway | horse | caravan",Masc,"Rempel and Sons"
10-25-2002,04-Nov-2002,"Mexico City | Mexico","tram - ferry - taxi - subway - bicycle",Female,Champlin-Kemmer
10-05-1972,13-Oct-1972,"Durban - South Africa","airplane | motorcycle | train | boat",M,"Feil LLC"
06-07-2017,17-Jun-2017,"Alexandria - Egypt","bus | caravan | taxi | horse | boat | train",fem,Champlin-Kemmer
09-21-2020,26-Sep-2020,"Dhaka - Bangladesh","caravan - bus - car - airplane - taxi - train",fem,"Koelpin, Hoppe and Corwin"
10-05-1993,12-Oct-1993,"Pune | India","caravan - boat - airplane - bus - bicycle",M,"Schaden LLC"
05-07-1986,13-May-1986,"Bangkok ; Thailand","tram | train | subway | ferry | car | airplane | walk",Female,Schmeler-Renner
01-01-2011,10-Jan-2011,"Casablanca - Morocco","subway ; bus ; bicycle ; tram ; train ; taxi ; walk",Masc,"Ledner LLC"
07-18-1992,25-Jul-1992,"Johannesburg - South Africa","car - motorcycle - horse - train - airplane - bicycle",masc,"Sporer Group"
02-11-2015,21-Feb-2015,"Addis Ababa | Ethiopia","subway - taxi - tram - walk - boat",Male,"Hintz Group"
04-11-2005,20-Apr-2005,"Delhi - India","taxi ; car ; walk ; horse ; caravan ; boat ; motorcycle",Female,"Fritsch, Hegmann and Mueller"
12-26-1981,05-Jan-1982,"Ankara ; Turkey","taxi | car | caravan | walk | tram",F,"Altenwerth and Sons"
03-20-1993,27-Mar-1993,"Mumbai ; India","airplane ; tram ; horse ; train ; boat ; taxi ; motorcycle",F,"Dare, Hoppe and Moore"
06-11-2010,21-Jun-2010,"Mumbai ; India","horse - ferry - subway - boat - motorcycle - train - walk",Fem,"Rempel and Sons"
03-11-1997,16-Mar-1997,"Mexico City | Mexico","train - motorcycle - caravan - airplane - taxi - walk",Female,"Goldner LLC"
05-03-1976,13-May-1976,"Addis Ababa | Ethiopia","bus | car | ferry | walk | tram | airplane | train",M,Kerluke-Armstrong
05-31-2018,08-Jun-2018,"Abidjan | Ivory Coast","car - walk - motorcycle - airplane - horse - subway",M,"Koelpin, Hoppe and Corwin"
10-31-2016,10-Nov-2016,"Yangon ; Myanmar","motorcycle ; caravan ; horse ; train ; taxi ; bus",F,"Hodkiewicz, Luettgen and Stoltenberg"
07-16-1988,20-Jul-1988,"Mexico City ; Mexico","bus ; caravan ; taxi ; bicycle ; tram",Male,Kerluke-Armstrong
01-19-2011,23-Jan-2011,"Ankara ; Turkey","ferry ; airplane ; taxi ; car ; boat ; motorcycle",Fem,Blick-Bartell
04-19-2020,23-Apr-2020,"Lagos | Nigeria","subway - ferry - horse - caravan - boat - car - walk",Male,"Heaney Inc"
08-06-1992,14-Aug-1992,"Ankara - Turkey","subway ; horse ; motorcycle ; bicycle ; bus ; car ; caravan ; train",Female,Wolff-Cartwright
06-11-2009,21-Jun-2009,"Chennai - India","caravan | airplane | taxi | bicycle | subway",Male,"Sporer Group"
09-05-1981,10-Sep-1981,"Johannesburg | South Africa","motorcycle - horse - subway - car - tram",Fem,Langosh-Franecki
04-23-1974,01-May-1974,"Durban - South Africa","taxi | bus | caravan | car | horse | subway | train | airplane",M,"Kulas LLC"
04-02-1970,12-Apr-1970,"Beijing ; China","boat | tram | walk | bicycle",F,"Nienow LLC"
07-14-2020,19-Jul-2020,"Yangon | Myanmar","horse ; ferry ; caravan ; motorcycle",Female,"Altenwerth and Sons"
03-14-1970,19-Mar-1970,"Abidjan - Ivory Coast","walk | car | bus | motorcycle | boat",masc,"Sporer Group"
09-30-1975,04-Oct-1975,"Yangon | Myanmar","tram ; caravan ; walk ; airplane ; horse",Masc,"Nienow LLC"
11-19-2003,23-Nov-2003,"Alexandria - Egypt","walk ; car ; bus ; horse ; bicycle ; ferry ; subway",M,Champlin-Kemmer
06-20-1980,25-Jun-1980,"Ankara ; Turkey","walk | tram | bus | motorcycle | bicycle | ferry",Female,"Cole Group"
01-11-1972,20-Jan-1972,"Beijing - China","walk - car - tram - motorcycle - bus",M,"Rempel and Sons"
03-19-1981,28-Mar-1981,"Addis Ababa | Ethiopia","bicycle - motorcycle - boat - taxi",F,"Lubowitz, Prohaska and Reilly"
06-18-2013,23-Jun-2013,"Abidjan | Ivory Coast","horse | caravan | bus | boat | tram | car",Masc,Champlin-Kemmer
09-06-1994,10-Sep-1994,"Dhaka - Bangladesh","taxi | bus | boat | walk | ferry",masc,"Dare, Hoppe and Moore"
01-13-2016,18-Jan-2016,"Addis Ababa - Ethiopia","boat - caravan - walk - bicycle - car",fem,Schmeler-Renner
08-11-1988,17-Aug-1988,"Beijing ; China","car | airplane | tram | ferry | bus | subway | taxi",Female,"Murray LLC"
02-13-1985,21-Feb-1985,"Lagos | Nigeria","train ; car ; caravan ; motorcycle ; horse ; boat ; airplane ; subway",Female,White-Stroman
09-22-1985,02-Oct-1985,"Casablanca - Morocco","train - subway - airplane - taxi - tram - bus - car - caravan",M,"Rempel and Sons"
02-06-2015,11-Feb-2015,"Lahore - Pakistan","bicycle | car | subway | caravan | motorcycle | ferry",M,"Cremin Inc"
08-27-2004,03-Sep-2004,"Chennai | India","walk | boat | tram | bicycle | car | horse",masc,Langosh-Franecki
08-06-2005,12-Aug-2005,"Chennai ; India","subway | airplane | tram | taxi | caravan | bicycle",F,Grant-Hand
12-05-1986,12-Dec-1986,"Bangkok ; Thailand","ferry | train | airplane | walk | taxi",Fem,Feest-Bode
03-30-2005,08-Apr-2005,"Pune | India","tram | bicycle | train | caravan | taxi | subway | airplane",masc,"Nienow LLC"
08-18-1977,22-Aug-1977,"Chennai | India","horse | caravan | airplane | subway | walk | tram | taxi",Fem,"Botsford Inc"
04-15-1977,20-Apr-1977,"Lagos ; Nigeria","motorcycle ; caravan ; bicycle ; subway",Female,"Goldner LLC"
11-01-1990,08-Nov-1990,"Chennai - India","horse | airplane | train | car | bus | taxi",F,"Hintz Group"
03-03-1985,11-Mar-1985,"Abidjan - Ivory Coast","train | boat | subway | airplane | ferry | tram | car | horse",Fem,Rogahn-Crist
08-30-1986,05-Sep-1986,"Casablanca - Morocco","bus - caravan - taxi - walk",masc,"Cole Group"
10-21-1985,27-Oct-1985,"Lagos - Nigeria","taxi | ferry | horse | airplane | bus | walk | car | boat",masc,Kerluke-Armstrong
09-03-1992,08-Sep-1992,"Abidjan - Ivory Coast","bicycle | tram | walk | caravan | motorcycle",fem,"Leannon, Cassin and Trantow"
09-29-1985,03-Oct-1985,"Dhaka ; Bangladesh","train | walk | taxi | horse",Female,"Goldner LLC"
01-31-2006,06-Feb-2006,"Ankara | Turkey","horse | train | subway | walk | caravan | ferry | car",Masc,Grant-Hand
02-01-2021,07-Feb-2021,"Johannesburg - South Africa","horse | train | subway | bicycle | car",masc,"Leannon, Cassin and Trantow"
07-25-1995,01-Aug-1995,"Lagos | Nigeria","train ; bus ; ferry ; horse ; taxi ; tram ; boat",Female,"Ledner LLC"
10-06-2003,13-Oct-2003,"Delhi - India","bicycle ; boat ; walk ; airplane ; motorcycle ; horse",fem,White-Stroman
08-01-2004,10-Aug-2004,"Rio de Janeiro - Brazil","bus ; tram ; taxi ; horse ; ferry ; boat ; walk",Male,"Schaden LLC"
05-13-1983,17-May-1983,"Casablanca ; Morocco","ferry - taxi - horse - walk - motorcycle - caravan - tram - airplane",M,"Cole Group"
10-13-1984,22-Oct-1984,"Durban ; South Africa","walk | motorcycle | airplane | subway | horse",Male,"Funk, Morar and Rodriguez"
08-29-2007,02-Sep-2007,"Lahore | Pakistan","walk - caravan - train - bicycle - motorcycle - bus",Female,"Lubowitz, Prohaska and Reilly"
03-19-2009,25-Mar-2009,"Addis Ababa | Ethiopia","ferry ; train ; subway ; bicycle",Male,Quigley-Braun
06-28-2005,04-Jul-2005,"Yangon ; Myanmar","caravan | bicycle | train | ferry | subway | taxi",Female,Blick-Bartell
04-17-2008,27-Apr-2008,"Johannesburg | South Africa","airplane | car | subway | taxi | bicycle",F,"Funk, Morar and Rodriguez"
08-25-1978,02-Sep-1978,"Mexico City ; Mexico","train ; subway ; taxi ; caravan ; horse ; boat",Female,Schmeler-Renner
05-16-2011,25-May-2011,"Lagos | Nigeria","bus | airplane | motorcycle | ferry | taxi | boat | train | caravan",F,"Goldner LLC"
09-04-2010,12-Sep-2010,"Johannesburg ; South Africa","boat - ferry - train - bus - airplane - bicycle - subway - taxi",Female,"Goldner LLC"
12-06-2003,12-Dec-2003,"Bangkok - Thailand","ferry ; horse ; bus ; walk",Male,"Fritsch, Hegmann and Mueller"
12-11-1979,15-Dec-1979,"Mumbai - India","bicycle | car | train | caravan | taxi",M,"Lubowitz, Prohaska and Reilly"
03-12-1996,16-Mar-1996,"Delhi - India","bus ; airplane ; car ; horse ; ferry ; walk ; motorcycle ; bicycle",Female,"Fritsch, Hegmann and Mueller"
04-01-1982,10-Apr-1982,"Abidjan | Ivory Coast","car ; taxi ; boat ; horse ; subway ; airplane ; tram ; motorcycle",masc,Kerluke-Armstrong
06-30-2006,05-Jul-2006,"Delhi ; India","caravan | taxi | tram | boat | bicycle | ferry | bus",Male,Langosh-Franecki
05-21-1995,28-May-1995,"Mexico City ; Mexico","walk ; train ; bus ; ferry ; bicycle",masc,"Funk, Morar and Rodriguez"
09-14-1976,23-Sep-1976,"Alexandria - Egypt","subway | boat | train | tram | horse | taxi",Male,"Sporer Group"
05-18-2007,23-May-2007,"Lagos ; Nigeria","horse | bicycle | train | ferry | car | subway",F,Champlin-Kemmer
06-26-1990,30-Jun-1990,"Bangkok | Thailand","train | walk | caravan | ferry",Male,Rogahn-Crist
05-13-2003,17-May-2003,"Rio de Janeiro ; Brazil","walk - subway - taxi - car - boat - horse",Female,White-Stroman
03-07-2003,14-Mar-2003,"Durban ; South Africa","boat ; ferry ; bus ; train ; car ; airplane ; tram ; taxi",Male,"Cremin Inc"
09-27-1991,01-Oct-1991,"Rio de Janeiro ; Brazil","boat - walk - train - subway",Fem,"Murray LLC"
12-16-1982,23-Dec-1982,"Yangon | Myanmar","motorcycle ; walk ; tram ; horse ; car ; subway",masc,"Feil LLC"
12-11-1994,21-Dec-1994,"Ankara ; Turkey","subway | boat | car | horse",F,"Botsford Inc"
01-20-1996,24-Jan-1996,"Dhaka ; Bangladesh","horse | train | subway | walk",F,Schmeler-Renner
06-29-1991,09-Jul-1991,"Pune ; India","taxi ; boat ; horse ; motorcycle ; bicycle",fem,Schmeler-Renner
09-28-1994,07-Oct-1994,"London - United Kingdom","car ; walk ; bicycle ; boat ; bus ; taxi",Male,Quigley-Braun
12-02-2001,11-Dec-2001,"Johannesburg ; South Africa","bus - ferry - walk - boat - tram",masc,"Feil LLC"
05-04-1970,13-May-1970,"Chennai - India","bus | boat | bicycle | airplane | horse | tram | walk",Fem,"Cremin Inc"
07-25-2004,01-Aug-2004,"Dhaka | Bangladesh","taxi - airplane - ferry - bicycle - motorcycle",Female,"Ledner LLC"
07-09-1997,15-Jul-1997,"Yangon | Myanmar","motorcycle - ferry - boat - airplane - bus - caravan - walk",F,"Altenwerth and Sons"
03-21-2005,31-Mar-2005,"Chennai - India","bus | boat | caravan | motorcycle | airplane | taxi | horse | ferry",masc,"Medhurst, Streich and Schamberger"
10-31-2011,06-Nov-2011,"Mumbai - India","horse ; train ; walk ; subway ; caravan ; airplane ; motorcycle",Male,"Hodkiewicz, Luettgen and Stoltenberg"
08-26-2002,30-Aug-2002,"Johannesburg - South Africa","tram - boat - train - ferry - airplane - taxi",Masc,"Goldner LLC"
