arrival_date,departure_date,location,transportation_modes,genre,hotel
08-09-1979,18-Aug-1979,Chennai | India,airplane - ferry - bus - train - tram - car - caravan,fem,Ledner LLC
11-18-2012,25-Nov-2012,Lahore - Pakistan,bicycle ; caravan ; train ; subway ; car,F,Grant-Hand
12-02-2011,06-Dec-2011,Bangkok - Thailand,motorcycle | taxi | boat | caravan | train,Masc,Kerluke-Armstrong
03-08-1993,13-Mar-1993,Lagos ; Nigeria,bus | train | tram | car | walk,masc,"Lubowitz, Prohaska and Reilly"
03-05-2011,14-Mar-2011,Mumbai | India,tram - train - taxi - bicycle - subway - bus - motorcycle,masc,Schmeler-Renner
12-08-2012,13-Dec-2012,Mumbai ; India,walk | subway | ferry | boat | bicycle | car | airplane | caravan,fem,Ledner LLC
04-27-2011,02-May-2011,Ankara | Turkey,ferry - walk - caravan - bus - tram - subway - train - boat,Male,Wolff-Cartwright
01-17-1975,24-Jan-1975,Lagos | Nigeria,car ; ferry ; airplane ; motorcycle ; bicycle,Male,"Medhurst, Streich and Schamberger"
04-27-1988,02-May-1988,Dhaka - Bangladesh,caravan ; bicycle ; horse ; boat,F,"Funk, Morar and Rodriguez"
12-23-1976,29-Dec-1976,Delhi - India,caravan ; bus ; train ; boat ; horse ; taxi ; bicycle ; ferry,Female,Cremin Inc
04-02-2005,11-Apr-2005,Beijing ; China,motorcycle | tram | taxi | bus | walk | bicycle | car | train,M,Ledner LLC
04-10-2020,18-Apr-2020,Hanoi | Vietnam,car ; train ; horse ; subway ; ferry ; taxi,fem,Schaden LLC
01-29-1984,08-Feb-1984,Delhi - India,subway - car - train - tram - bus - bicycle,F,"Kassulke, Rath and Upton"
02-06-1985,10-Feb-1985,Bangkok - Thailand,horse - walk - caravan - bicycle,F,Cruickshank-Franecki
05-01-1975,11-May-1975,Mumbai - India,horse ; ferry ; subway ; caravan ; car ; airplane,Masc,Goldner LLC
02-17-1992,23-Feb-1992,Alexandria - Egypt,walk ; bus ; airplane ; horse ; ferry ; tram ; taxi,masc,Cole Group
09-10-1988,14-Sep-1988,Bangkok ; Thailand,walk | car | bus | subway | tram | motorcycle | horse,Fem,Altenwerth and Sons
03-27-2019,01-Apr-2019,Lahore | Pakistan,car - ferry - caravan - tram - taxi,Masc,Kerluke-Armstrong
02-16-2000,22-Feb-2000,Beijing - China,caravan ; train ; bicycle ; tram ; motorcycle ; horse ; bus,Male,Grant-Hand
04-09-1983,19-Apr-1983,Mumbai ; India,ferry ; taxi ; bus ; car ; caravan,masc,"Fritsch, Hegmann and Mueller"
10-07-2021,17-Oct-2021,Yangon | Myanmar,bicycle ; bus ; walk ; boat ; tram ; caravan ; airplane ; ferry,F,Champlin-Kemmer
03-24-2005,30-Mar-2005,Durban ; South Africa,motorcycle ; boat ; tram ; taxi ; airplane,masc,"Hodkiewicz, Luettgen and Stoltenberg"
07-07-1970,13-Jul-1970,Rio de Janeiro ; Brazil,airplane - taxi - subway - caravan - walk,F,Murray LLC
03-21-1976,26-Mar-1976,Addis Ababa ; Ethiopia,caravan ; tram ; train ; car ; ferry,Female,Champlin-Kemmer
01-11-2004,21-Jan-2004,Yangon ; Myanmar,subway | walk | boat | caravan | bus,Female,Feil LLC
03-16-1987,24-Mar-1987,Alexandria - Egypt,ferry ; bus ; train ; horse,masc,"Kassulke, Rath and Upton"
11-07-1974,12-Nov-1974,Dhaka ; Bangladesh,taxi - subway - airplane - tram - motorcycle - horse,Male,Kerluke-Armstrong
05-30-1979,04-Jun-1979,Hanoi ; Vietnam,bus - ferry - horse - caravan - tram - motorcycle - walk - train,masc,Rempel and Sons
05-04-2003,08-May-2003,Casablanca | Morocco,motorcycle | airplane | car | bus | horse | ferry,Female,White-Stroman
01-16-2021,23-Jan-2021,Yangon | Myanmar,boat ; horse ; bicycle ; subway ; ferry ; motorcycle ; train ; walk,fem,Rogahn-Crist
02-07-2020,15-Feb-2020,Addis Ababa | Ethiopia,tram - boat - caravan - motorcycle - bus - walk - bicycle,fem,Schmeler-Renner
11-06-2009,13-Nov-2009,Rio de Janeiro | Brazil,bicycle | walk | train | caravan | airplane | taxi | subway | bus,Fem,Altenwerth and Sons
02-18-1980,26-Feb-1980,Delhi - India,ferry - horse - tram - bus - car - caravan - airplane,F,Hintz Group
05-25-2017,31-May-2017,Beijing - China,bus - tram - motorcycle - subway - train - bicycle - ferry,F,Altenwerth and Sons
08-04-2010,12-Aug-2010,Chennai - India,boat ; airplane ; car ; bicycle ; ferry,Fem,"Lubowitz, Prohaska and Reilly"
03-26-2012,03-Apr-2012,Mumbai | India,walk ; caravan ; subway ; boat,Female,Kerluke-Armstrong
07-22-1988,30-Jul-1988,Mumbai ; India,car - ferry - boat - caravan - walk,Male,"Lubowitz, Prohaska and Reilly"
10-06-1971,12-Oct-1971,Delhi | India,airplane - boat - walk - car,F,Heaney - Robel and Witting
06-06-1987,13-Jun-1987,Rio de Janeiro - Brazil,subway - train - horse - car - walk - bicycle - bus,Female,"Leannon, Cassin and Trantow"
08-19-2002,29-Aug-2002,Ankara ; Turkey,motorcycle ; bicycle ; airplane ; ferry ; walk ; subway,Female,"Hodkiewicz, Luettgen and Stoltenberg"
10-18-2003,23-Oct-2003,Durban | South Africa,motorcycle - boat - ferry - horse - subway,Male,Goldner LLC
10-17-1990,24-Oct-1990,Mumbai ; India,car - motorcycle - subway - airplane - caravan - taxi - walk,M,Langosh-Franecki
07-01-1981,09-Jul-1981,Ankara | Turkey,bus | airplane | subway | train | motorcycle | taxi | bicycle | boat,Masc,Kerluke-Armstrong
06-06-1991,12-Jun-1991,Mumbai - India,boat | airplane | tram | ferry | train,Male,"Dare, Hoppe and Moore"
11-03-1985,07-Nov-1985,Lagos | Nigeria,airplane - walk - horse - car - ferry - bus - bicycle,M,Altenwerth and Sons
04-18-2009,23-Apr-2009,Durban - South Africa,bicycle - horse - ferry - boat - tram - motorcycle - taxi,Male,"Schinner, Sauer and Powlowski"
11-11-2010,21-Nov-2010,Lagos - Nigeria,ferry | bicycle | boat | motorcycle | airplane | bus | subway | taxi,Fem,Kerluke-Armstrong
08-20-1971,24-Aug-1971,Yangon ; Myanmar,taxi | motorcycle | bicycle | subway | train,masc,"Lubowitz, Prohaska and Reilly"
08-30-1986,04-Sep-1986,Pune ; India,caravan ; boat ; bicycle ; ferry ; subway ; walk,M,Grant-Hand
10-16-2013,24-Oct-2013,Lagos - Nigeria,bus | car | boat | walk,fem,"Fritsch, Hegmann and Mueller"
11-27-2012,07-Dec-2012,Alexandria | Egypt,airplane | car | bicycle | bus | taxi | train,Masc,Langosh-Franecki
03-08-1977,18-Mar-1977,Delhi - India,car - taxi - walk - subway - caravan - airplane - boat - motorcycle,F,Heaney - Robel and Witting
01-23-2013,29-Jan-2013,Beijing ; China,taxi ; ferry ; subway ; motorcycle ; train ; bicycle ; bus,fem,Hintz Group
11-12-1992,19-Nov-1992,Yangon ; Myanmar,subway ; walk ; bicycle ; motorcycle ; ferry ; train ; horse,Male,Quigley-Braun
10-25-2014,31-Oct-2014,Dhaka ; Bangladesh,car ; ferry ; boat ; train,masc,Altenwerth and Sons
03-03-1983,10-Mar-1983,Mumbai | India,subway - car - ferry - bus - bicycle - boat,Fem,Wolff-Cartwright
06-13-1992,21-Jun-1992,Lagos ; Nigeria,train ; bicycle ; walk ; horse,Masc,Murray LLC
06-16-2002,24-Jun-2002,Ankara | Turkey,train - motorcycle - caravan - boat,Fem,Sporer Group
01-07-1995,15-Jan-1995,Dhaka - Bangladesh,car ; taxi ; horse ; airplane ; tram ; motorcycle,Male,White-Stroman
06-28-1982,06-Jul-1982,Delhi - India,airplane - car - motorcycle - boat - caravan - bicycle - ferry,fem,Kerluke-Armstrong
12-09-1999,19-Dec-1999,Mexico City ; Mexico,ferry - airplane - motorcycle - train,M,Sporer Group
01-16-1970,23-Jan-1970,Durban ; South Africa,tram - walk - caravan - bicycle - airplane - bus - car - taxi,Male,"Leannon, Cassin and Trantow"
12-09-2000,16-Dec-2000,Mumbai - India,airplane | car | bicycle | motorcycle | walk,M,Rogahn-Crist
11-28-1994,03-Dec-1994,Lahore - Pakistan,tram ; horse ; ferry ; train ; airplane ; taxi ; boat,Fem,Hintz Group
09-23-2008,03-Oct-2008,Dhaka ; Bangladesh,horse - train - subway - airplane - boat - ferry - bus - car,masc,Altenwerth and Sons
01-29-2014,05-Feb-2014,Bangkok - Thailand,ferry ; tram ; taxi ; airplane ; bus,masc,Cole Group
11-12-1994,19-Nov-1994,Mumbai - India,bicycle ; train ; motorcycle ; ferry ; boat ; airplane,masc,Kulas LLC
11-03-1989,11-Nov-1989,Chennai - India,caravan | horse | tram | ferry | boat,Male,Cole Group
06-11-1994,20-Jun-1994,Rio de Janeiro ; Brazil,train - car - bicycle - bus,Female,Langosh-Franecki
05-21-1976,30-May-1976,Mumbai | India,taxi ; bicycle ; ferry ; motorcycle,Male,Cole Group
11-30-1991,05-Dec-1991,Chennai ; India,train - horse - subway - bus,F,Quigley-Braun
08-25-2002,31-Aug-2002,Lagos ; Nigeria,motorcycle - bicycle - tram - airplane - train - caravan - walk,Female,Schaden LLC
07-15-1999,21-Jul-1999,Dhaka | Bangladesh,train - airplane - car - subway - caravan - bus - ferry,F,White-Stroman
07-25-1970,03-Aug-1970,London | United Kingdom,ferry ; walk ; taxi ; bicycle ; bus ; motorcycle ; train ; tram,Female,Hintz Group
08-25-1972,03-Sep-1972,Mexico City ; Mexico,taxi ; airplane ; subway ; car,M,"Schinner, Sauer and Powlowski"
04-04-2018,14-Apr-2018,Pune | India,bus - caravan - tram - subway - motorcycle,Masc,"Medhurst, Streich and Schamberger"
11-19-2007,27-Nov-2007,Dhaka | Bangladesh,subway - horse - airplane - boat,F,Rogahn-Crist
05-12-2021,16-May-2021,Chennai ; India,motorcycle - car - boat - train,Female,Kerluke-Armstrong
05-01-1984,07-May-1984,Mexico City ; Mexico,ferry ; horse ; tram ; motorcycle ; airplane ; subway ; bus ; caravan,M,Bahringer LLC
02-20-2011,28-Feb-2011,Chennai ; India,walk - bicycle - train - tram - taxi - horse,F,Feest-Bode
09-21-1974,26-Sep-1974,Hanoi ; Vietnam,airplane - train - bus - boat - tram - bicycle - ferry,Male,Feil LLC
12-25-2020,29-Dec-2020,Delhi - India,walk - airplane - boat - motorcycle - tram - ferry - train,Male,Rempel and Sons
02-03-1987,11-Feb-1987,Chennai | India,walk | car | boat | train | horse | tram | caravan,fem,Heaney Inc
09-12-1981,19-Sep-1981,Lagos ; Nigeria,motorcycle | walk | car | bicycle | airplane | caravan,Male,Wolff-Cartwright
05-09-1974,13-May-1974,Delhi | India,bicycle ; train ; bus ; car,masc,Ledner LLC
09-17-2015,25-Sep-2015,Addis Ababa ; Ethiopia,ferry - subway - tram - bus - motorcycle,F,Altenwerth and Sons
02-13-1989,20-Feb-1989,London - United Kingdom,boat | bus | ferry | taxi | subway | walk | airplane | horse,M,Quigley-Braun
01-10-2002,16-Jan-2002,Bangkok | Thailand,motorcycle | boat | airplane | walk | bicycle | train,M,Murray LLC
04-08-1976,13-Apr-1976,Yangon - Myanmar,taxi - subway - motorcycle - boat,Female,Nienow LLC
07-31-1978,07-Aug-1978,Lahore ; Pakistan,bus - motorcycle - caravan - taxi,Female,Wolff-Cartwright
03-20-1992,25-Mar-1992,Alexandria | Egypt,tram ; ferry ; train ; subway ; car ; airplane,Masc,Cole Group
06-07-2012,17-Jun-2012,Pune ; India,boat - caravan - taxi - train,masc,"Medhurst, Streich and Schamberger"
03-08-2000,18-Mar-2000,Yangon ; Myanmar,walk ; train ; motorcycle ; tram ; horse ; bus,Fem,"Leannon, Cassin and Trantow"
03-03-2005,11-Mar-2005,Rio de Janeiro ; Brazil,airplane ; horse ; car ; train ; boat ; caravan ; walk,F,Cole Group
12-19-2016,29-Dec-2016,Mumbai | India,horse - train - bicycle - boat - ferry - car - airplane,fem,Schaden LLC
09-29-2016,03-Oct-2016,Bangkok - Thailand,boat - walk - airplane - tram - train,Male,"Schinner, Sauer and Powlowski"
11-04-2021,14-Nov-2021,London ; United Kingdom,bicycle ; car ; airplane ; walk ; bus ; caravan ; train ; tram,masc,White-Stroman
12-28-2007,02-Jan-2008,Hanoi - Vietnam,car | taxi | bicycle | bus | caravan | ferry | tram,M,Kulas LLC
12-15-2005,23-Dec-2005,Hanoi | Vietnam,walk - bus - airplane - ferry - motorcycle,Male,Schaden LLC
12-22-2008,01-Jan-2009,Ankara ; Turkey,ferry - bicycle - car - train - taxi - boat - caravan,Female,Cole Group
11-23-1981,03-Dec-1981,Ankara | Turkey,boat - airplane - tram - subway - taxi - horse,F,Goldner LLC
05-01-1983,06-May-1983,Rio de Janeiro ; Brazil,motorcycle | ferry | horse | subway,masc,"Fritsch, Hegmann and Mueller"
07-04-2010,08-Jul-2010,Chennai ; India,taxi ; train ; bicycle ; boat ; ferry ; subway,masc,Murray LLC
08-30-2014,06-Sep-2014,Johannesburg ; South Africa,train - boat - tram - bicycle,M,Nienow LLC
10-22-2006,01-Nov-2006,Lahore | Pakistan,boat | tram | airplane | train | walk | bus | motorcycle,Masc,Grant-Hand
01-08-2021,18-Jan-2021,Mexico City | Mexico,train ; ferry ; subway ; tram,Male,Blick-Bartell
06-22-2018,28-Jun-2018,Delhi | India,subway - taxi - train - boat,masc,Kulas LLC
01-28-2010,01-Feb-2010,Dhaka | Bangladesh,bus | ferry | horse | caravan | taxi | motorcycle | subway | train,M,Bahringer LLC
11-14-2000,19-Nov-2000,Casablanca | Morocco,caravan - motorcycle - bus - train - taxi - ferry,M,Heaney - Robel and Witting
12-02-2009,07-Dec-2009,Addis Ababa ; Ethiopia,motorcycle - horse - boat - ferry - train,masc,Rogahn-Crist
08-21-1998,28-Aug-1998,Yangon | Myanmar,bus | car | bicycle | walk | airplane,Female,Schmeler-Renner
09-29-2000,09-Oct-2000,London | United Kingdom,tram - car - motorcycle - airplane - taxi - bus - ferry - boat,Fem,Botsford Inc
03-13-2020,18-Mar-2020,Alexandria - Egypt,bicycle ; bus ; walk ; motorcycle ; horse ; airplane ; caravan,Fem,"Fritsch, Hegmann and Mueller"
08-31-1993,05-Sep-1993,Yangon - Myanmar,caravan ; walk ; ferry ; horse ; taxi ; boat ; motorcycle,F,Blick-Bartell
11-18-1971,25-Nov-1971,Rio de Janeiro ; Brazil,train | caravan | motorcycle | bicycle | subway | horse,F,Hintz Group
03-11-1988,17-Mar-1988,Chennai | India,boat ; train ; caravan ; airplane ; ferry ; walk ; subway,Female,Feest-Bode
12-14-2019,20-Dec-2019,Durban - South Africa,airplane | walk | horse | tram | bus | caravan,masc,Wolff-Cartwright
01-04-1971,12-Jan-1971,Chennai - India,boat - motorcycle - ferry - horse - walk,Male,"Lubowitz, Prohaska and Reilly"
07-17-2017,24-Jul-2017,Alexandria - Egypt,taxi ; bicycle ; tram ; ferry ; horse ; subway ; motorcycle ; boat,fem,Nienow LLC
04-22-1974,26-Apr-1974,Rio de Janeiro | Brazil,tram - bus - horse - subway - train - caravan,Masc,Grant-Hand
05-05-2020,10-May-2020,Lahore - Pakistan,train ; airplane ; boat ; walk,fem,Grant-Hand
04-17-2009,26-Apr-2009,Yangon | Myanmar,subway ; boat ; airplane ; train ; bicycle,masc,"Lubowitz, Prohaska and Reilly"
01-01-2014,08-Jan-2014,Pune ; India,caravan - taxi - horse - walk - bus - motorcycle - subway,F,Schmeler-Renner
09-27-1983,07-Oct-1983,Alexandria | Egypt,caravan - horse - taxi - subway,F,Feest-Bode
05-08-2001,18-May-2001,Lagos ; Nigeria,walk ; train ; horse ; tram,Male,Cole Group
12-06-2018,13-Dec-2018,Bangkok | Thailand,horse - walk - ferry - boat - car,Female,Heaney Inc
01-19-1995,25-Jan-1995,Johannesburg ; South Africa,bicycle ; caravan ; car ; motorcycle ; boat ; tram,M,"Hayes, Bins and Considine"
11-05-1981,10-Nov-1981,Pune ; India,train ; caravan ; walk ; car ; taxi ; bicycle ; airplane,M,Champlin-Kemmer
01-31-1983,10-Feb-1983,Chennai | India,train | ferry | bus | airplane | car | walk | boat | taxi,Male,"Hayes, Bins and Considine"
06-11-2006,21-Jun-2006,Casablanca - Morocco,horse - bus - train - caravan - bicycle - walk - tram,Masc,White-Stroman
12-21-1984,30-Dec-1984,Durban ; South Africa,ferry ; motorcycle ; walk ; car,F,Ledner LLC
09-05-2017,11-Sep-2017,Durban | South Africa,subway | motorcycle | walk | bus | boat | car,fem,Altenwerth and Sons
06-30-2019,07-Jul-2019,Casablanca ; Morocco,car ; motorcycle ; caravan ; subway,fem,Schmeler-Renner
12-22-1982,29-Dec-1982,Ankara ; Turkey,ferry ; airplane ; subway ; tram ; horse ; motorcycle ; bicycle ; walk,Female,"Hayes, Bins and Considine"
06-03-1974,12-Jun-1974,Johannesburg - South Africa,subway - boat - taxi - caravan - car - ferry - bicycle - walk,Fem,Schaden LLC
06-02-2014,07-Jun-2014,Johannesburg | South Africa,motorcycle | horse | taxi | walk | bicycle,Masc,"Dare, Hoppe and Moore"
09-06-1998,16-Sep-1998,Chennai ; India,subway | motorcycle | airplane | taxi | ferry | caravan | bicycle,Male,Cremin Inc
04-20-1999,29-Apr-1999,Mumbai ; India,caravan ; bus ; horse ; tram ; motorcycle ; ferry,Fem,Feil LLC
07-11-1983,19-Jul-1983,Addis Ababa ; Ethiopia,horse | tram | bus | walk | airplane | train | caravan,M,Schmeler-Renner
01-06-1971,13-Jan-1971,Pune | India,tram | car | boat | caravan | airplane,masc,Ledner LLC
01-28-1995,05-Feb-1995,Durban | South Africa,subway - car - horse - taxi,masc,"Funk, Morar and Rodriguez"
05-01-1998,09-May-1998,Ankara | Turkey,bicycle ; airplane ; horse ; car ; train ; caravan ; bus ; walk,F,Cole Group
09-14-2019,18-Sep-2019,Hanoi | Vietnam,bus - horse - ferry - car - subway - boat - caravan,Female,Heaney Inc
09-26-2001,03-Oct-2001,Abidjan | Ivory Coast,walk - horse - train - tram - taxi,Fem,Botsford Inc
10-03-1977,07-Oct-1977,Delhi | India,bus | subway | tram | horse | car | caravan,Fem,Murray LLC
10-05-1974,14-Oct-1974,Bangkok ; Thailand,tram ; bicycle ; horse ; caravan ; boat ; ferry ; motorcycle ; subway,F,Grant-Hand
04-30-1993,06-May-1993,London ; United Kingdom,horse - tram - taxi - ferry - bus - car,Male,Sporer Group
01-20-2014,26-Jan-2014,Addis Ababa ; Ethiopia,bicycle | tram | airplane | boat,F,"Lubowitz, Prohaska and Reilly"
08-13-1982,20-Aug-1982,Johannesburg | South Africa,walk | subway | car | taxi,Female,Grant-Hand
04-02-1987,09-Apr-1987,Chennai | India,train ; airplane ; boat ; horse ; bicycle ; walk ; taxi ; bus,fem,"Fritsch, Hegmann and Mueller"
12-12-1981,20-Dec-1981,Hanoi - Vietnam,train - car - tram - boat - taxi - walk,Female,"Dare, Hoppe and Moore"
08-24-2013,01-Sep-2013,Addis Ababa ; Ethiopia,horse ; airplane ; bicycle ; ferry ; caravan ; motorcycle ; train ; car,Masc,Feest-Bode
06-28-2005,08-Jul-2005,Casablanca | Morocco,airplane - ferry - caravan - horse - tram - boat - motorcycle,masc,Wolff-Cartwright
04-17-2006,24-Apr-2006,Alexandria | Egypt,caravan - horse - bicycle - boat - car - tram,Male,"Kassulke, Rath and Upton"
01-23-1997,31-Jan-1997,Rio de Janeiro | Brazil,subway ; boat ; taxi ; walk ; airplane ; horse ; bus,F,Feil LLC
06-08-1974,18-Jun-1974,Delhi | India,walk | taxi | bicycle | horse | train | caravan | tram | subway,Female,Cremin Inc
07-10-2012,18-Jul-2012,Rio de Janeiro - Brazil,tram - taxi - walk - bicycle,Male,"Dare, Hoppe and Moore"
05-16-2015,24-May-2015,Durban | South Africa,car - train - bus - airplane - boat - bicycle - tram,M,Schaden LLC
03-23-1989,02-Apr-1989,Yangon ; Myanmar,taxi | tram | walk | caravan | airplane | ferry | bus | horse,fem,White-Stroman
06-26-2011,06-Jul-2011,Mumbai - India,taxi ; airplane ; boat ; tram ; bus ; bicycle ; motorcycle ; caravan,Male,"Fritsch, Hegmann and Mueller"
10-12-1994,22-Oct-1994,Pune - India,airplane ; train ; bus ; ferry,M,Bahringer LLC
07-28-2018,01-Aug-2018,Casablanca ; Morocco,motorcycle - taxi - walk - horse - bus - bicycle - airplane - ferry,Male,Rempel and Sons
03-18-1990,22-Mar-1990,Rio de Janeiro | Brazil,bicycle | horse | motorcycle | bus | taxi,Male,Wolff-Cartwright
06-08-2015,12-Jun-2015,Durban - South Africa,train - horse - car - boat - tram - subway - bus,Fem,"Schinner, Sauer and Powlowski"
07-15-1980,22-Jul-1980,Rio de Janeiro | Brazil,walk - ferry - subway - tram - car - train,F,Feest-Bode
10-14-1991,23-Oct-1991,Abidjan - Ivory Coast,walk ; caravan ; airplane ; taxi ; bicycle ; motorcycle ; car ; subway,masc,Grant-Hand
04-07-1983,16-Apr-1983,Rio de Janeiro - Brazil,ferry | caravan | horse | tram | walk | taxi,Male,Rempel and Sons
02-17-1998,26-Feb-1998,Abidjan | Ivory Coast,car - airplane - subway - train - boat - tram,Male,"Schinner, Sauer and Powlowski"
10-03-1980,11-Oct-1980,Chennai | India,subway - walk - ferry - bicycle - tram - taxi,Male,Champlin-Kemmer
09-11-1977,15-Sep-1977,Alexandria | Egypt,tram - airplane - ferry - horse - boat - caravan,Male,"Koelpin, Hoppe and Corwin"
02-28-2018,09-Mar-2018,Durban - South Africa,walk - boat - subway - motorcycle - bus - airplane - car,F,Schmeler-Renner
02-09-1990,18-Feb-1990,London - United Kingdom,taxi - bus - subway - car - motorcycle - airplane - boat - tram,Male,Altenwerth and Sons
11-02-1979,09-Nov-1979,Addis Ababa - Ethiopia,motorcycle ; ferry ; tram ; horse ; boat ; subway ; caravan,Masc,"Kassulke, Rath and Upton"
02-26-2003,07-Mar-2003,Casablanca ; Morocco,tram - car - horse - train - walk - taxi,masc,"Koelpin, Hoppe and Corwin"
03-31-1978,10-Apr-1978,Rio de Janeiro - Brazil,tram - subway - car - ferry - caravan - train - bus - airplane,Masc,Wolff-Cartwright
05-31-1999,07-Jun-1999,Alexandria | Egypt,train ; motorcycle ; airplane ; bus ; subway ; ferry ; horse,masc,"Funk, Morar and Rodriguez"
12-07-2004,17-Dec-2004,Durban - South Africa,airplane - subway - bus - boat - car,Female,"Kassulke, Rath and Upton"
06-28-2013,03-Jul-2013,Yangon - Myanmar,taxi | bus | subway | tram | bicycle | airplane | boat | car,Masc,Bahringer LLC
10-12-1991,21-Oct-1991,Yangon | Myanmar,car ; boat ; horse ; caravan ; tram ; subway ; train,F,Wolff-Cartwright
12-16-1997,25-Dec-1997,London ; United Kingdom,airplane ; bus ; horse ; train ; ferry,masc,Nienow LLC
12-03-1993,13-Dec-1993,Beijing | China,taxi | tram | car | horse | airplane | ferry,masc,Goldner LLC
12-15-1975,25-Dec-1975,Mexico City ; Mexico,subway ; car ; taxi ; bus ; horse ; caravan ; airplane,Male,"Hayes, Bins and Considine"
01-09-2006,18-Jan-2006,Ankara - Turkey,horse ; car ; ferry ; airplane ; bus,Male,Altenwerth and Sons
04-12-1991,22-Apr-1991,Alexandria - Egypt,airplane - car - bicycle - taxi - subway,fem,Champlin-Kemmer
03-07-1971,15-Mar-1971,Mexico City ; Mexico,car - airplane - bus - ferry - horse - motorcycle - walk,fem,"Koelpin, Hoppe and Corwin"
08-21-2011,31-Aug-2011,Chennai ; India,airplane ; bicycle ; walk ; train ; taxi ; bus ; ferry,Female,Sporer Group
11-04-2018,13-Nov-2018,Mexico City | Mexico,bicycle - ferry - taxi - motorcycle - bus,M,"Koelpin, Hoppe and Corwin"
07-06-2010,16-Jul-2010,Mexico City - Mexico,horse ; motorcycle ; car ; tram,fem,Rogahn-Crist
04-06-2001,13-Apr-2001,Hanoi ; Vietnam,caravan ; car ; train ; boat ; airplane ; horse ; tram ; bus,M,Schmeler-Renner
09-21-2011,30-Sep-2011,Delhi - India,train - bus - taxi - caravan,Fem,"Schinner, Sauer and Powlowski"
05-16-1987,24-May-1987,Bangkok ; Thailand,walk ; ferry ; tram ; motorcycle,M,Schaden LLC
04-09-2006,15-Apr-2006,Lagos ; Nigeria,bus - horse - train - taxi,Male,Bahringer LLC
04-13-1993,19-Apr-1993,Abidjan - Ivory Coast,bus | bicycle | train | taxi | boat | car | caravan,M,Langosh-Franecki
09-10-2020,15-Sep-2020,Delhi | India,motorcycle ; airplane ; boat ; train,Masc,Quigley-Braun
01-27-1985,01-Feb-1985,Addis Ababa ; Ethiopia,walk ; caravan ; subway ; motorcycle,Female,Hintz Group
02-03-1974,13-Feb-1974,Alexandria ; Egypt,airplane | tram | boat | horse,M,Goldner LLC
07-22-2005,30-Jul-2005,Ankara - Turkey,horse | motorcycle | boat | taxi | tram | caravan | bus,F,"Schinner, Sauer and Powlowski"
05-07-1970,15-May-1970,Mexico City - Mexico,bus | train | subway | motorcycle | bicycle,Fem,"Lubowitz, Prohaska and Reilly"
08-01-1983,10-Aug-1983,London - United Kingdom,walk | caravan | taxi | bicycle | boat | subway | bus | motorcycle,M,Cole Group
09-06-1989,13-Sep-1989,Delhi - India,bicycle | tram | car | subway | ferry | bus | boat,F,"Funk, Morar and Rodriguez"
03-19-1984,26-Mar-1984,Casablanca | Morocco,motorcycle ; train ; subway ; taxi ; bus,Masc,White-Stroman
07-21-2020,29-Jul-2020,Alexandria ; Egypt,car - subway - airplane - caravan,M,Botsford Inc
07-12-1995,20-Jul-1995,Alexandria | Egypt,motorcycle ; subway ; airplane ; caravan ; train ; bus ; ferry ; car,masc,Langosh-Franecki
10-21-1974,31-Oct-1974,Ankara | Turkey,horse - boat - bicycle - motorcycle - airplane - car - tram,F,Heaney - Robel and Witting
10-23-2001,31-Oct-2001,Johannesburg - South Africa,tram | taxi | motorcycle | boat | car | subway | airplane | bicycle,Male,Kulas LLC
04-23-2015,03-May-2015,Johannesburg - South Africa,airplane | bus | horse | tram | motorcycle | taxi | boat | ferry,Masc,Heaney - Robel and Witting
08-17-1970,25-Aug-1970,Mumbai - India,bus | train | walk | subway | motorcycle | car | horse | tram,masc,Nienow LLC
07-09-1987,13-Jul-1987,Abidjan - Ivory Coast,boat | taxi | ferry | train | bus,Fem,Botsford Inc
01-09-1998,15-Jan-1998,Lahore - Pakistan,subway - bicycle - taxi - car - walk,Fem,Sporer Group
04-06-1973,12-Apr-1973,Beijing - China,caravan - ferry - bus - walk - airplane,M,"Schinner, Sauer and Powlowski"
01-11-1994,19-Jan-1994,Yangon | Myanmar,bus ; motorcycle ; bicycle ; car,Male,"Leannon, Cassin and Trantow"
05-08-1985,16-May-1985,Johannesburg ; South Africa,tram - ferry - motorcycle - bicycle - taxi - caravan - subway,Female,Murray LLC
03-21-1991,25-Mar-1991,Rio de Janeiro - Brazil,airplane - boat - walk - taxi,Female,"Dare, Hoppe and Moore"
05-24-2010,03-Jun-2010,Bangkok - Thailand,caravan | train | bicycle | ferry | car | boat,M,Kulas LLC
09-06-1985,10-Sep-1985,Durban ; South Africa,car - tram - taxi - walk - motorcycle - bus,Fem,Cole Group
04-11-1971,21-Apr-1971,Alexandria ; Egypt,airplane | walk | ferry | caravan | tram | subway,fem,"Hodkiewicz, Luettgen and Stoltenberg"
10-03-2020,09-Oct-2020,Beijing | China,taxi ; caravan ; boat ; bus ; car,masc,Rempel and Sons
08-11-1995,16-Aug-1995,Abidjan - Ivory Coast,bicycle ; walk ; car ; bus ; train ; motorcycle ; subway ; caravan,Female,Bahringer LLC
07-16-2010,25-Jul-2010,Dhaka - Bangladesh,bus ; caravan ; tram ; ferry ; car ; subway ; bicycle ; horse,Male,Feil LLC
09-12-2003,17-Sep-2003,Abidjan - Ivory Coast,motorcycle | walk | caravan | bus | boat,masc,Sporer Group
